GUT_GENOME260250.HUMAN	5	5	HUMAN	g__Clostridium	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__
GUT_GENOME260281.HUMAN	0	1	HUMAN	g__UMGS882	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UMGS882;s__
GUT_GENOME260294.HUMAN	0	1	HUMAN	g__Fusicatenibacter	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__
GUT_GENOME260295.HUMAN	0	1	HUMAN	g__Emergencia	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Emergencia;s__
GUT_GENOME260703.HUMAN	0	2	HUMAN	g__Alistipes	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__
GUT_GENOME260707.HUMAN	0	1	HUMAN	g__CAG-460	genus	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-460;s__
GUT_GENOME260851.HUMAN	0	4	HUMAN	g__UMGS1225	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1225;s__
GUT_GENOME261089.HUMAN	0	1	HUMAN	f__CAG-138	family	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__;s__
GUT_GENOME261579.HUMAN	0	2	HUMAN	g__Dorea	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__
GUT_GENOME263846.HUMAN	0	3	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME264670.HUMAN	0	2	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME265378.HUMAN	0	2	HUMAN	g__CAG-1193	genus	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA5348;g__CAG-1193;s__
GUT_GENOME265610.HUMAN	0	1	HUMAN	g__CAG-710	genus	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__CAG-710;s__
GUT_GENOME265985.HUMAN	0	2	HUMAN	g__UBA10281	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281;s__
GUT_GENOME266465.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME266946.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME267498.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME267645.HUMAN	0	2	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME268486.HUMAN	0	1	HUMAN	g__Faecalibacterium	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__
GUT_GENOME268596.HUMAN	0	1	HUMAN	g__CAG-451	genus	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__CAG-451;s__
GUT_GENOME269020.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME269664.HUMAN	0	1	HUMAN	g__Anaerostipes	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__
GUT_GENOME269730.HUMAN	0	2	HUMAN	g__UBA7642	genus	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288;g__UBA7642;s__
GUT_GENOME269777.HUMAN	0	1	HUMAN	o__RF32	order	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__;g__;s__
GUT_GENOME269798.HUMAN	0	3	HUMAN	g__UBA10281	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281;s__
GUT_GENOME270687.HUMAN	0	2	HUMAN	g__Holdemanella	genus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__
GUT_GENOME270820.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME270878.HUMAN	1	1	HUMAN	g__CAG-590	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__
GUT_GENOME270891.HUMAN	0	1	HUMAN	g__Lachnospira	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__
GUT_GENOME270901.HUMAN	0	2	HUMAN	g__UBA2821	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2821;s__
GUT_GENOME270951.HUMAN	0	1	HUMAN	g__Ruminococcus	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__
GUT_GENOME271118.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME271377.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME271927.HUMAN	0	1	HUMAN	g__CAG-460	genus	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-460;s__
GUT_GENOME272267.HUMAN	0	2	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME272566.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME272660.HUMAN	0	1	HUMAN	g__CAG-495	genus	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__
GUT_GENOME272665.HUMAN	0	3	HUMAN	g__UMGS1045	genus	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__UMGS1045;s__
GUT_GENOME273130.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME273156.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME273451.HUMAN	0	2	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME273588.HUMAN	0	1	HUMAN	g__UBA3631	genus	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__UBA3631;s__
GUT_GENOME273906.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME274350.HUMAN	0	1	HUMAN	g__CAG-873	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__
GUT_GENOME274362.HUMAN	0	1	HUMAN	g__CAG-485	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__
GUT_GENOME274372.HUMAN	0	1	HUMAN	g__UBA3263	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA3263;s__
GUT_GENOME274744.HUMAN	0	1	HUMAN	f__UMGS1810	family	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1810;f__UMGS1810;g__;s__
GUT_GENOME274749.HUMAN	0	1	HUMAN	g__CAG-449	genus	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-449;g__CAG-449;s__
GUT_GENOME274911.HUMAN	0	1	HUMAN	o__Bacteroidales	order	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__
GUT_GENOME274919.HUMAN	0	1	HUMAN	g__CAG-495	genus	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__
GUT_GENOME275136.HUMAN	0	1	HUMAN	f__Borkfalkiaceae	family	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__;s__
GUT_GENOME275465.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME275672.HUMAN	0	1	HUMAN	g__CAG-877	genus	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__CAG-877;s__
GUT_GENOME275835.HUMAN	0	1	HUMAN	f__UBA1829	family	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__;s__
GUT_GENOME276126.HUMAN	0	3	HUMAN	g__CAG-831	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__CAG-831;s__
GUT_GENOME276156.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME276757.HUMAN	0	1	HUMAN	g__UBA1259	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__
GUT_GENOME276996.HUMAN	0	7	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME277044.HUMAN	0	1	HUMAN	g__UBA1191	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1191;s__
GUT_GENOME277672.HUMAN	0	1	HUMAN	g__Treponema_D	genus	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__
GUT_GENOME278116.HUMAN	0	1	HUMAN	g__Prevotella	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__
GUT_GENOME278546.HUMAN	0	9	HUMAN	g__CAG-312	genus	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__CAG-312;s__
GUT_GENOME278559.HUMAN	0	3	HUMAN	g__CAG-451	genus	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__CAG-451;s__
GUT_GENOME279417.HUMAN	0	1	HUMAN	f__CAG-302	family	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-302;g__;s__
GUT_GENOME279986.HUMAN	0	3	HUMAN	g__UBA5884	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA5884;s__
GUT_GENOME279992.HUMAN	0	1	HUMAN	g__TWA4	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TWA4;s__
GUT_GENOME280299.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME280747.HUMAN	0	1	HUMAN	g__UMGS995	genus	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__UMGS995;s__
GUT_GENOME281065.HUMAN	0	4	HUMAN	g__UMGS1477	genus	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UMGS1477;s__
GUT_GENOME281445.HUMAN	0	1	HUMAN	f__CAG-552	family	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__;s__
GUT_GENOME281745.HUMAN	0	2	HUMAN	o__RF32	order	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__;g__;s__
GUT_GENOME281896.HUMAN	0	2	HUMAN	g__CAG-313	genus	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__CAG-313;s__
GUT_GENOME282223.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME282466.HUMAN	0	2	HUMAN	g__UBA4855	genus	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4855;s__
GUT_GENOME282538.HUMAN	0	1	HUMAN	f__CAG-274	family	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__;s__
GUT_GENOME282843.HUMAN	0	3	HUMAN	g__Frisingicoccus	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus;s__
GUT_GENOME282988.HUMAN	0	2	HUMAN	g__Anaerotruncus	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__
GUT_GENOME283050.HUMAN	0	1	HUMAN	g__Mediterraneibacter	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__
GUT_GENOME283113.HUMAN	0	1	HUMAN	g__CAG-831	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__CAG-831;s__
GUT_GENOME283126.HUMAN	0	1	HUMAN	g__UBA737	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__
GUT_GENOME283627.HUMAN	0	1	HUMAN	g__CAG-81	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__
GUT_GENOME283633.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME283696.HUMAN	0	2	HUMAN	g__Enorma	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enorma;s__
GUT_GENOME284015.HUMAN	0	1	HUMAN	g__UBA2856	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2856;s__
GUT_GENOME284123.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME284185.HUMAN	0	1	HUMAN	g__Bulleidia	genus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__
GUT_GENOME284201.HUMAN	0	1	HUMAN	g__UMGS1293	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__UMGS1293;s__
GUT_GENOME284344.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME284695.HUMAN	0	2	HUMAN	f__CAG-288	family	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288;g__;s__
GUT_GENOME284703.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME284752.HUMAN	0	2	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME284871.HUMAN	0	1	HUMAN	g__Faecalicoccus	genus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalicoccus;s__
GUT_GENOME284894.HUMAN	0	1	HUMAN	g__Acidaminococcus	genus	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__
GUT_GENOME284947.HUMAN	0	9	HUMAN	g__UMGS363	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS363;s__
GUT_GENOME284971.HUMAN	0	1	HUMAN	g__RUG841	genus	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__RUG841;s__
GUT_GENOME284994.HUMAN	0	1	HUMAN	g__CAG-1427	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427;s__
GUT_GENOME285108.HUMAN	0	1	HUMAN	g__UMGS1688	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-917;g__UMGS1688;s__
GUT_GENOME285195.HUMAN	0	1	HUMAN	g__Collinsella	genus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME285291.HUMAN	0	1	HUMAN	g__Prevotella	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__
GUT_GENOME285666.HUMAN	0	1	HUMAN	g__Lawsonibacter	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__
GUT_GENOME285815.HUMAN	0	1	HUMAN	g__GCA-900066575	genus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575;s__
s__28L_sp000177555.HUMAN	0	1	HUMAN	s__28L sp000177555	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__28L;s__28L sp000177555
s__43-108_sp001915545.HUMAN	0	11	HUMAN	s__43-108 sp001915545	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__43-108;s__43-108 sp001915545
s__51-20_sp001917175.HUMAN	0	173	HUMAN	s__51-20 sp001917175	species	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__51-20;s__51-20 sp001917175
s__51-20_sp900539605.HUMAN	0	1	HUMAN	s__51-20 sp900539605	species	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__51-20;s__51-20 sp900539605
s__51-20_sp900542055.HUMAN	0	1	HUMAN	s__51-20 sp900542055	species	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__51-20;s__51-20 sp900542055
s__Acetatifactor_sp003447295.HUMAN	4	78	HUMAN	s__Acetatifactor sp003447295	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003447295
s__Acetatifactor_sp900066365.HUMAN	10	631	HUMAN	s__Acetatifactor sp900066365	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066365
s__Acetatifactor_sp900066565.HUMAN	928	967	HUMAN	s__Acetatifactor sp900066565	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565
s__Acetatifactor_sp900554205.HUMAN	2	2	HUMAN	s__Acetatifactor sp900554205	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900554205
s__Acetivibrio_A_ethanolgignens.HUMAN	0	1	HUMAN	s__Acetivibrio_A ethanolgignens	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetivibrio_A;s__Acetivibrio_A ethanolgignens
s__Acetomicrobium_hydrogeniformans.HUMAN	0	1	HUMAN	s__Acetomicrobium hydrogeniformans	species	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Acetomicrobiaceae;g__Acetomicrobium;s__Acetomicrobium hydrogeniformans
s__Achromobacter_xylosoxidans.HUMAN	0	1	HUMAN	s__Achromobacter xylosoxidans	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__Achromobacter xylosoxidans
s__Acidaminococcus_fermentans.HUMAN	0	22	HUMAN	s__Acidaminococcus fermentans	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus fermentans
s__Acidaminococcus_intestini.HUMAN	0	270	HUMAN	s__Acidaminococcus intestini	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus intestini
s__Acidaminococcus_massiliensis.HUMAN	0	21	HUMAN	s__Acidaminococcus massiliensis	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus massiliensis
s__Acidaminococcus_provencensis.HUMAN	0	12	HUMAN	s__Acidaminococcus provencensis	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus provencensis
s__Acidaminococcus_sp000437815.HUMAN	0	21	HUMAN	s__Acidaminococcus sp000437815	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus sp000437815
s__Acidaminococcus_sp900538365.HUMAN	0	6	HUMAN	s__Acidaminococcus sp900538365	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus sp900538365
s__Acidaminococcus_timonensis.HUMAN	0	3	HUMAN	s__Acidaminococcus timonensis	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus timonensis
s__Acinetobacter_baumannii.HUMAN	0	80	HUMAN	s__Acinetobacter baumannii	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii
s__Acinetobacter_fasciculus.HUMAN	0	1	HUMAN	s__Acinetobacter fasciculus	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter fasciculus
s__Acinetobacter_junii.HUMAN	0	2	HUMAN	s__Acinetobacter junii	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter junii
s__Acinetobacter_nosocomialis.HUMAN	0	7	HUMAN	s__Acinetobacter nosocomialis	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter nosocomialis
s__Acinetobacter_pittii.HUMAN	0	14	HUMAN	s__Acinetobacter pittii	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter pittii
s__Acinetobacter_radioresistens.HUMAN	0	8	HUMAN	s__Acinetobacter radioresistens	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter radioresistens
s__Acinetobacter_sp000369785.HUMAN	0	2	HUMAN	s__Acinetobacter sp000369785	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter sp000369785
s__Acinetobacter_ursingii.HUMAN	0	3	HUMAN	s__Acinetobacter ursingii	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter ursingii
s__Acinetobacter_variabilis.HUMAN	0	1	HUMAN	s__Acinetobacter variabilis	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter variabilis
s__Actinobaculum_massiliense.HUMAN	0	1	HUMAN	s__Actinobaculum massiliense	species	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinobaculum;s__Actinobaculum massiliense
s__Actinomyces_graevenitzii.HUMAN	0	4	HUMAN	s__Actinomyces graevenitzii	species	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces graevenitzii
s__Actinomyces_oris.HUMAN	0	2	HUMAN	s__Actinomyces oris	species	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces oris
s__Actinomyces_sp900323545.HUMAN	0	1	HUMAN	s__Actinomyces sp900323545	species	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces sp900323545
s__Actinomyces_urogenitalis.HUMAN	0	7	HUMAN	s__Actinomyces urogenitalis	species	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces urogenitalis
